store_id,item_id,date,daily_quantity
5,6,2025-02-15,1064
5,6,2025-02-16,954
5,6,2025-02-17,981
5,6,2025-02-18,988
5,6,2025-02-19,1017
5,6,2025-02-20,996
5,6,2025-02-21,961
5,6,2025-02-22,926
5,6,2025-02-23,1013
5,6,2025-02-24,1010
5,6,2025-02-25,968
5,6,2025-02-26,1109
5,6,2025-02-27,939
5,6,2025-02-28,1016
5,6,2025-03-01,1036
5,6,2025-03-02,987
5,6,2025-03-03,955
5,6,2025-03-04,999
5,6,2025-03-05,1060
5,6,2025-03-06,1065
5,6,2025-03-07,956
5,6,2025-03-08,1008
5,6,2025-03-09,945
5,6,2025-03-10,1020
5,6,2025-03-11,1080
5,6,2025-03-12,1100
5,6,2025-03-13,1135
5,6,2025-03-14,1017
5,6,2025-03-15,908
5,6,2025-03-16,913
5,6,2025-03-17,973
5,6,2025-03-18,1061
5,6,2025-03-19,1078
5,6,2025-03-20,899
5,6,2025-03-21,961
5,6,2025-03-22,1038
5,6,2025-03-23,991
5,6,2025-03-24,1126
5,6,2025-03-25,993
5,6,2025-03-26,992
5,6,2025-03-27,994
5,6,2025-03-28,987
5,6,2025-03-29,944
5,6,2025-03-30,1007
5,6,2025-03-31,949
5,6,2025-04-01,952
5,6,2025-04-02,1027
5,6,2025-04-03,957
5,6,2025-04-04,1008
5,6,2025-04-05,991
5,6,2025-04-06,1056
5,6,2025-04-07,986
5,6,2025-04-08,920
5,6,2025-04-09,985
5,6,2025-04-10,1066
5,6,2025-04-11,1076
5,6,2025-04-12,947
5,6,2025-04-13,978
5,6,2025-04-14,970
5,6,2025-04-15,1095
5,6,2025-04-16,1076
5,6,2025-04-17,985
5,6,2025-04-18,985
5,6,2025-04-19,972
5,6,2025-04-20,1033
5,6,2025-04-21,1013
5,6,2025-04-22,1025
5,6,2025-04-23,985
5,6,2025-04-24,1043
5,6,2025-04-25,1092
5,6,2025-04-26,922
5,6,2025-04-27,1014
5,6,2025-04-28,866
5,6,2025-04-29,1019
5,6,2025-04-30,1022
5,6,2025-05-01,1146
5,6,2025-05-02,1052
5,6,2025-05-03,954
5,6,2025-05-04,941
5,6,2025-05-05,917
5,6,2025-05-06,956
5,6,2025-05-07,963
5,6,2025-05-08,956
5,6,2025-05-09,1012
5,6,2025-05-10,1023
5,6,2025-05-11,995
5,6,2025-05-12,995
5,6,2025-05-13,1009
5,6,2025-05-14,1021
5,6,2025-05-15,976
5,6,2025-05-16,1034
5,6,2025-05-17,905
5,6,2025-05-18,991
5,6,2025-05-19,994
5,6,2025-05-20,929
5,6,2025-05-21,1032
5,6,2025-05-22,944
5,6,2025-05-23,993
5,6,2025-05-24,1106
5,6,2025-05-25,922
5,6,2025-05-26,1033
5,6,2025-05-27,1015
5,6,2025-05-28,933
5,6,2025-05-29,1013
5,6,2025-05-30,1043
5,6,2025-05-31,1045
5,6,2025-06-01,983
5,6,2025-06-02,1035
5,6,2025-06-03,1012
5,6,2025-06-04,935
5,6,2025-06-05,978
5,6,2025-06-06,1003
5,6,2025-06-07,1090
5,6,2025-06-08,1024
5,6,2025-06-09,1018
5,6,2025-06-10,983
5,6,2025-06-11,1021
5,6,2025-06-12,958
5,6,2025-06-13,1074
5,6,2025-06-14,1087
5,6,2025-06-15,978
5,6,2025-06-16,1020
5,6,2025-06-17,1012
5,6,2025-06-18,1058
5,6,2025-06-19,1036
5,6,2025-06-20,952
5,6,2025-06-21,1047
5,6,2025-06-22,1090
5,6,2025-06-23,1045
5,6,2025-06-24,1048
5,6,2025-06-25,1006
5,6,2025-06-26,1004
5,6,2025-06-27,1007
5,6,2025-06-28,967
5,6,2025-06-29,927
5,6,2025-06-30,1021
5,7,2023-07-01,1019
5,7,2023-07-02,1008
5,7,2023-07-03,941
5,7,2023-07-04,973
5,7,2023-07-05,1004
5,7,2023-07-06,989
5,7,2023-07-07,995
5,7,2023-07-08,896
5,7,2023-07-09,930
5,7,2023-07-10,970
5,7,2023-07-11,1051
5,7,2023-07-12,1050
5,7,2023-07-13,945
5,7,2023-07-14,980
5,7,2023-07-15,1053
5,7,2023-07-16,1043
5,7,2023-07-17,875
5,7,2023-07-18,970
5,7,2023-07-19,1032
5,7,2023-07-20,955
5,7,2023-07-21,1004
5,7,2023-07-22,1091
5,7,2023-07-23,1034
5,7,2023-07-24,972
5,7,2023-07-25,1004
5,7,2023-07-26,1003
5,7,2023-07-27,947
5,7,2023-07-28,992
5,7,2023-07-29,929
5,7,2023-07-30,1068
5,7,2023-07-31,1070
5,7,2023-08-01,1027
5,7,2023-08-02,973
5,7,2023-08-03,1049
5,7,2023-08-04,1007
5,7,2023-08-05,910
5,7,2023-08-06,1045
5,7,2023-08-07,1013
5,7,2023-08-08,965
5,7,2023-08-09,1045
5,7,2023-08-10,1045
5,7,2023-08-11,984
5,7,2023-08-12,953
5,7,2023-08-13,1039
5,7,2023-08-14,1034
5,7,2023-08-15,987
5,7,2023-08-16,1035
5,7,2023-08-17,925
5,7,2023-08-18,995
5,7,2023-08-19,998
5,7,2023-08-20,1041
5,7,2023-08-21,1022
5,7,2023-08-22,978
5,7,2023-08-23,1001
5,7,2023-08-24,997
5,7,2023-08-25,970
5,7,2023-08-26,1057
5,7,2023-08-27,975
5,7,2023-08-28,1093
5,7,2023-08-29,932
5,7,2023-08-30,930
5,7,2023-08-31,1040
5,7,2023-09-01,973
5,7,2023-09-02,1026
5,7,2023-09-03,985
5,7,2023-09-04,1014
5,7,2023-09-05,1021
5,7,2023-09-06,1048
5,7,2023-09-07,936
5,7,2023-09-08,922
5,7,2023-09-09,961
5,7,2023-09-10,912
5,7,2023-09-11,854
5,7,2023-09-12,997
5,7,2023-09-13,966
5,7,2023-09-14,995
5,7,2023-09-15,1068
5,7,2023-09-16,925
5,7,2023-09-17,908
5,7,2023-09-18,970
5,7,2023-09-19,1049
5,7,2023-09-20,1032
5,7,2023-09-21,994
5,7,2023-09-22,952
5,7,2023-09-23,1060
5,7,2023-09-24,990
5,7,2023-09-25,1006
5,7,2023-09-26,1057
5,7,2023-09-27,1099
5,7,2023-09-28,977
5,7,2023-09-29,990
5,7,2023-09-30,916
5,7,2023-10-01,993
5,7,2023-10-02,1043
5,7,2023-10-03,936
5,7,2023-10-04,928
5,7,2023-10-05,1029
5,7,2023-10-06,1058
5,7,2023-10-07,1072
5,7,2023-10-08,1042
5,7,2023-10-09,988
5,7,2023-10-10,1055
5,7,2023-10-11,979
5,7,2023-10-12,1088
5,7,2023-10-13,973
5,7,2023-10-14,941
5,7,2023-10-15,1041
5,7,2023-10-16,1037
5,7,2023-10-17,919
5,7,2023-10-18,1037
5,7,2023-10-19,948
5,7,2023-10-20,1023
5,7,2023-10-21,1001
5,7,2023-10-22,1045
5,7,2023-10-23,1102
5,7,2023-10-24,1023
5,7,2023-10-25,1009
5,7,2023-10-26,962
5,7,2023-10-27,945
5,7,2023-10-28,1024
5,7,2023-10-29,965
5,7,2023-10-30,1012
5,7,2023-10-31,961
5,7,2023-11-01,1033
5,7,2023-11-02,1002
5,7,2023-11-03,984
5,7,2023-11-04,966
5,7,2023-11-05,899
5,7,2023-11-06,1083
5,7,2023-11-07,1043
5,7,2023-11-08,1022
5,7,2023-11-09,939
5,7,2023-11-10,926
5,7,2023-11-11,960
5,7,2023-11-12,1000
5,7,2023-11-13,973
5,7,2023-11-14,1035
5,7,2023-11-15,1014
5,7,2023-11-16,1017
5,7,2023-11-17,1037
5,7,2023-11-18,992
5,7,2023-11-19,1047
5,7,2023-11-20,995
5,7,2023-11-21,1032
5,7,2023-11-22,941
5,7,2023-11-23,1055
5,7,2023-11-24,1013
5,7,2023-11-25,986
5,7,2023-11-26,1056
5,7,2023-11-27,955
5,7,2023-11-28,982
5,7,2023-11-29,972
5,7,2023-11-30,1023
5,7,2023-12-01,1138
5,7,2023-12-02,942
5,7,2023-12-03,1023
5,7,2023-12-04,993
5,7,2023-12-05,1032
5,7,2023-12-06,1072
5,7,2023-12-07,1006
5,7,2023-12-08,989
5,7,2023-12-09,1087
5,7,2023-12-10,999
5,7,2023-12-11,1062
5,7,2023-12-12,950
5,7,2023-12-13,902
5,7,2023-12-14,1003
5,7,2023-12-15,996
5,7,2023-12-16,1036
5,7,2023-12-17,1089
5,7,2023-12-18,884
5,7,2023-12-19,1141
5,7,2023-12-20,995
5,7,2023-12-21,980
5,7,2023-12-22,1020
5,7,2023-12-23,1023
5,7,2023-12-24,978
5,7,2023-12-25,1004
5,7,2023-12-26,977
5,7,2023-12-27,1020
5,7,2023-12-28,978
5,7,2023-12-29,950
5,7,2023-12-30,996
5,7,2023-12-31,908
5,7,2024-01-01,998
5,7,2024-01-02,1024
5,7,2024-01-03,951
5,7,2024-01-04,981
5,7,2024-01-05,987
5,7,2024-01-06,1009
5,7,2024-01-07,969
5,7,2024-01-08,958
5,7,2024-01-09,1019
5,7,2024-01-10,1058
5,7,2024-01-11,1052
5,7,2024-01-12,1053
5,7,2024-01-13,1020
5,7,2024-01-14,1025
5,7,2024-01-15,1014
5,7,2024-01-16,1045
5,7,2024-01-17,975
5,7,2024-01-18,1038
5,7,2024-01-19,979
5,7,2024-01-20,1003
5,7,2024-01-21,1023
5,7,2024-01-22,1009
5,7,2024-01-23,1001
5,7,2024-01-24,975
5,7,2024-01-25,1039
5,7,2024-01-26,989
5,7,2024-01-27,979
5,7,2024-01-28,1029
5,7,2024-01-29,961
5,7,2024-01-30,1025
5,7,2024-01-31,1031
5,7,2024-02-01,981
5,7,2024-02-02,990
5,7,2024-02-03,917
5,7,2024-02-04,988
5,7,2024-02-05,1058
5,7,2024-02-06,1040
5,7,2024-02-07,954
5,7,2024-02-08,972
5,7,2024-02-09,1086
5,7,2024-02-10,997
5,7,2024-02-11,1006
5,7,2024-02-12,1005
5,7,2024-02-13,997
5,7,2024-02-14,979
5,7,2024-02-15,994
5,7,2024-02-16,976
5,7,2024-02-17,1019
5,7,2024-02-18,974
5,7,2024-02-19,980
5,7,2024-02-20,969
5,7,2024-02-21,983
5,7,2024-02-22,1017
5,7,2024-02-23,1030
5,7,2024-02-24,934
5,7,2024-02-25,1094
5,7,2024-02-26,968
5,7,2024-02-27,1076
5,7,2024-02-28,990
5,7,2024-02-29,1010
5,7,2024-03-01,986
5,7,2024-03-02,961
5,7,2024-03-03,1015
5,7,2024-03-04,1034
5,7,2024-03-05,918
5,7,2024-03-06,902
5,7,2024-03-07,1045
5,7,2024-03-08,1041
5,7,2024-03-09,1054
5,7,2024-03-10,904
5,7,2024-03-11,1020
5,7,2024-03-12,1062
5,7,2024-03-13,986
5,7,2024-03-14,1100
5,7,2024-03-15,919
5,7,2024-03-16,1113
5,7,2024-03-17,1010
5,7,2024-03-18,1030
5,7,2024-03-19,917
5,7,2024-03-20,1084
5,7,2024-03-21,970
5,7,2024-03-22,896
5,7,2024-03-23,939
5,7,2024-03-24,962
5,7,2024-03-25,973
5,7,2024-03-26,1031
5,7,2024-03-27,1010
5,7,2024-03-28,953
5,7,2024-03-29,997
5,7,2024-03-30,987
5,7,2024-03-31,993
5,7,2024-04-01,981
5,7,2024-04-02,1030
5,7,2024-04-03,1091
5,7,2024-04-04,972
5,7,2024-04-05,1081
5,7,2024-04-06,1026
5,7,2024-04-07,1000
5,7,2024-04-08,934
5,7,2024-04-09,1002
5,7,2024-04-10,922
5,7,2024-04-11,966
5,7,2024-04-12,987
5,7,2024-04-13,1063
5,7,2024-04-14,950
5,7,2024-04-15,952
5,7,2024-04-16,1049
5,7,2024-04-17,1088
5,7,2024-04-18,935
5,7,2024-04-19,1050
5,7,2024-04-20,1037
5,7,2024-04-21,1102
5,7,2024-04-22,975
5,7,2024-04-23,1027
5,7,2024-04-24,1018
5,7,2024-04-25,1089
5,7,2024-04-26,1014
5,7,2024-04-27,1052
5,7,2024-04-28,1046
5,7,2024-04-29,975
5,7,2024-04-30,1026
5,7,2024-05-01,982
5,7,2024-05-02,1009
5,7,2024-05-03,1006
5,7,2024-05-04,959
5,7,2024-05-05,1085
5,7,2024-05-06,984
5,7,2024-05-07,957
5,7,2024-05-08,998
5,7,2024-05-09,1063
5,7,2024-05-10,923
5,7,2024-05-11,1000
5,7,2024-05-12,956
5,7,2024-05-13,982
5,7,2024-05-14,1065
5,7,2024-05-15,956
5,7,2024-05-16,942
5,7,2024-05-17,985
5,7,2024-05-18,1033
5,7,2024-05-19,1031
5,7,2024-05-20,1086
5,7,2024-05-21,1038
5,7,2024-05-22,1030
5,7,2024-05-23,1055
5,7,2024-05-24,1006
5,7,2024-05-25,979
5,7,2024-05-26,994
5,7,2024-05-27,989
5,7,2024-05-28,995
5,7,2024-05-29,967
5,7,2024-05-30,1083
5,7,2024-05-31,920
5,7,2024-06-01,933
5,7,2024-06-02,905
5,7,2024-06-03,1035
5,7,2024-06-04,1060
5,7,2024-06-05,946
5,7,2024-06-06,1073
5,7,2024-06-07,934
5,7,2024-06-08,925
5,7,2024-06-09,1119
5,7,2024-06-10,975
5,7,2024-06-11,1063
5,7,2024-06-12,1035
5,7,2024-06-13,1054
5,7,2024-06-14,1064
5,7,2024-06-15,1075
5,7,2024-06-16,853
5,7,2024-06-17,1057
5,7,2024-06-18,971
5,7,2024-06-19,975
5,7,2024-06-20,955
5,7,2024-06-21,935
5,7,2024-06-22,1022
5,7,2024-06-23,993
5,7,2024-06-24,1020
5,7,2024-06-25,1014
5,7,2024-06-26,1008
5,7,2024-06-27,991
5,7,2024-06-28,978
5,7,2024-06-29,987
5,7,2024-06-30,970
5,7,2024-07-01,1048
5,7,2024-07-02,1035
5,7,2024-07-03,1014
5,7,2024-07-04,1013
5,7,2024-07-05,1013
5,7,2024-07-06,1033
5,7,2024-07-07,939
5,7,2024-07-08,1023
5,7,2024-07-09,1074
5,7,2024-07-10,1000
5,7,2024-07-11,980
5,7,2024-07-12,1004
5,7,2024-07-13,1015
5,7,2024-07-14,995
5,7,2024-07-15,1000
5,7,2024-07-16,984
5,7,2024-07-17,969
5,7,2024-07-18,908
5,7,2024-07-19,893
5,7,2024-07-20,997
5,7,2024-07-21,972
5,7,2024-07-22,992
5,7,2024-07-23,860
5,7,2024-07-24,942
5,7,2024-07-25,934
5,7,2024-07-26,1012
5,7,2024-07-27,1084
5,7,2024-07-28,1049
5,7,2024-07-29,1001
5,7,2024-07-30,964
5,7,2024-07-31,1049
5,7,2024-08-01,1062
5,7,2024-08-02,1006
5,7,2024-08-03,972
5,7,2024-08-04,1049
5,7,2024-08-05,1002
5,7,2024-08-06,1001
5,7,2024-08-07,941
5,7,2024-08-08,963
5,7,2024-08-09,1075
5,7,2024-08-10,959
5,7,2024-08-11,1015
5,7,2024-08-12,1006
5,7,2024-08-13,1047
5,7,2024-08-14,1011
5,7,2024-08-15,907
5,7,2024-08-16,1024
5,7,2024-08-17,1010
5,7,2024-08-18,1055
5,7,2024-08-19,978
5,7,2024-08-20,1028
5,7,2024-08-21,1072
5,7,2024-08-22,957
5,7,2024-08-23,959
5,7,2024-08-24,1093
5,7,2024-08-25,985
5,7,2024-08-26,978
5,7,2024-08-27,1058
5,7,2024-08-28,966
5,7,2024-08-29,1016
5,7,2024-08-30,1079
5,7,2024-08-31,1025
5,7,2024-09-01,941
5,7,2024-09-02,1037
5,7,2024-09-03,906
5,7,2024-09-04,976
5,7,2024-09-05,978
5,7,2024-09-06,906
5,7,2024-09-07,966
5,7,2024-09-08,951
5,7,2024-09-09,1032
5,7,2024-09-10,1019
5,7,2024-09-11,980
5,7,2024-09-12,989
5,7,2024-09-13,955
5,7,2024-09-14,970
5,7,2024-09-15,1050
5,7,2024-09-16,990
5,7,2024-09-17,1000
5,7,2024-09-18,1090
5,7,2024-09-19,994
5,7,2024-09-20,1036
5,7,2024-09-21,924
5,7,2024-09-22,983
5,7,2024-09-23,1016
5,7,2024-09-24,991
5,7,2024-09-25,1043
5,7,2024-09-26,969
5,7,2024-09-27,1008
5,7,2024-09-28,976
5,7,2024-09-29,1078
5,7,2024-09-30,994
5,7,2024-10-01,990
5,7,2024-10-02,963
5,7,2024-10-03,1063
5,7,2024-10-04,1037
5,7,2024-10-05,1003
5,7,2024-10-06,1003
5,7,2024-10-07,965
5,7,2024-10-08,1024
5,7,2024-10-09,928
5,7,2024-10-10,998
5,7,2024-10-11,1028
5,7,2024-10-12,1005
5,7,2024-10-13,1011
5,7,2024-10-14,1036
5,7,2024-10-15,1039
5,7,2024-10-16,1026
5,7,2024-10-17,1018
5,7,2024-10-18,936
5,7,2024-10-19,942
5,7,2024-10-20,931
5,7,2024-10-21,910
5,7,2024-10-22,1004
5,7,2024-10-23,925
5,7,2024-10-24,977
5,7,2024-10-25,1030
5,7,2024-10-26,988
5,7,2024-10-27,1044
5,7,2024-10-28,991
5,7,2024-10-29,1075
5,7,2024-10-30,1016
5,7,2024-10-31,992
5,7,2024-11-01,1060
5,7,2024-11-02,1002
5,7,2024-11-03,1082
5,7,2024-11-04,979
5,7,2024-11-05,1083
5,7,2024-11-06,964
5,7,2024-11-07,956
5,7,2024-11-08,968
5,7,2024-11-09,945
5,7,2024-11-10,992
5,7,2024-11-11,972
5,7,2024-11-12,1009
5,7,2024-11-13,927
5,7,2024-11-14,1020
5,7,2024-11-15,960
5,7,2024-11-16,991
5,7,2024-11-17,1000
5,7,2024-11-18,978
5,7,2024-11-19,934
5,7,2024-11-20,980
5,7,2024-11-21,974
5,7,2024-11-22,1084
5,7,2024-11-23,1056
5,7,2024-11-24,1068
5,7,2024-11-25,1067
5,7,2024-11-26,1037
5,7,2024-11-27,964
5,7,2024-11-28,1031
5,7,2024-11-29,1012
5,7,2024-11-30,1086
5,7,2024-12-01,917
5,7,2024-12-02,1021
5,7,2024-12-03,947
5,7,2024-12-04,974
5,7,2024-12-05,1049
5,7,2024-12-06,967
5,7,2024-12-07,1044
5,7,2024-12-08,1010
5,7,2024-12-09,1010
5,7,2024-12-10,1047
5,7,2024-12-11,985
5,7,2024-12-12,969
5,7,2024-12-13,1029
5,7,2024-12-14,1003
5,7,2024-12-15,972
5,7,2024-12-16,963
5,7,2024-12-17,1046
5,7,2024-12-18,1004
5,7,2024-12-19,945
5,7,2024-12-20,1020
5,7,2024-12-21,1037
5,7,2024-12-22,932
5,7,2024-12-23,934
5,7,2024-12-24,1072
5,7,2024-12-25,1023
5,7,2024-12-26,1027
5,7,2024-12-27,1057
5,7,2024-12-28,988
5,7,2024-12-29,964
5,7,2024-12-30,934
5,7,2024-12-31,1102
5,7,2025-01-01,962
5,7,2025-01-02,1055
5,7,2025-01-03,1041
5,7,2025-01-04,1065
5,7,2025-01-05,967
5,7,2025-01-06,1017
5,7,2025-01-07,961
5,7,2025-01-08,1068
5,7,2025-01-09,971
5,7,2025-01-10,955
5,7,2025-01-11,1015
5,7,2025-01-12,946
5,7,2025-01-13,1023
5,7,2025-01-14,993
5,7,2025-01-15,1026
5,7,2025-01-16,1040
5,7,2025-01-17,1045
5,7,2025-01-18,1009
5,7,2025-01-19,902
5,7,2025-01-20,1029
5,7,2025-01-21,1047
5,7,2025-01-22,938
5,7,2025-01-23,970
5,7,2025-01-24,917
5,7,2025-01-25,991
5,7,2025-01-26,978
5,7,2025-01-27,997
5,7,2025-01-28,1009
5,7,2025-01-29,946
5,7,2025-01-30,1060
5,7,2025-01-31,982
5,7,2025-02-01,1041
5,7,2025-02-02,1004
5,7,2025-02-03,1066
5,7,2025-02-04,1176
5,7,2025-02-05,1010
5,7,2025-02-06,896
5,7,2025-02-07,1055
5,7,2025-02-08,954
5,7,2025-02-09,964
5,7,2025-02-10,986
5,7,2025-02-11,966
5,7,2025-02-12,1021
5,7,2025-02-13,984
5,7,2025-02-14,1027
5,7,2025-02-15,945
5,7,2025-02-16,1027
5,7,2025-02-17,982
5,7,2025-02-18,1013
5,7,2025-02-19,930
5,7,2025-02-20,1005
5,7,2025-02-21,941
5,7,2025-02-22,1076
5,7,2025-02-23,1064
5,7,2025-02-24,1016
5,7,2025-02-25,988
5,7,2025-02-26,968
5,7,2025-02-27,913
5,7,2025-02-28,1007
5,7,2025-03-01,995
5,7,2025-03-02,1021
5,7,2025-03-03,960
5,7,2025-03-04,952
5,7,2025-03-05,948
5,7,2025-03-06,1047
5,7,2025-03-07,984
5,7,2025-03-08,1052
5,7,2025-03-09,1102
5,7,2025-03-10,1003
5,7,2025-03-11,1024
5,7,2025-03-12,1021
5,7,2025-03-13,964
5,7,2025-03-14,954
5,7,2025-03-15,945
5,7,2025-03-16,997
5,7,2025-03-17,999
5,7,2025-03-18,1007
5,7,2025-03-19,1151
5,7,2025-03-20,1005
5,7,2025-03-21,1019
5,7,2025-03-22,902
5,7,2025-03-23,960
5,7,2025-03-24,958
5,7,2025-03-25,907
5,7,2025-03-26,925
5,7,2025-03-27,890
5,7,2025-03-28,942
5,7,2025-03-29,978
5,7,2025-03-30,973
5,7,2025-03-31,1027
5,7,2025-04-01,981
5,7,2025-04-02,991
5,7,2025-04-03,983
5,7,2025-04-04,962
5,7,2025-04-05,932
5,7,2025-04-06,893
5,7,2025-04-07,940
5,7,2025-04-08,1058
5,7,2025-04-09,1014
5,7,2025-04-10,1024
5,7,2025-04-11,935
5,7,2025-04-12,1022
5,7,2025-04-13,1041
5,7,2025-04-14,962
5,7,2025-04-15,1050
5,7,2025-04-16,945
5,7,2025-04-17,1022
5,7,2025-04-18,1053
5,7,2025-04-19,1057
5,7,2025-04-20,1003
5,7,2025-04-21,983
5,7,2025-04-22,972
5,7,2025-04-23,1034
5,7,2025-04-24,995
5,7,2025-04-25,993
5,7,2025-04-26,911
5,7,2025-04-27,1089
5,7,2025-04-28,952
5,7,2025-04-29,1029
5,7,2025-04-30,1038
5,7,2025-05-01,960
5,7,2025-05-02,1016
5,7,2025-05-03,920
5,7,2025-05-04,1018
5,7,2025-05-05,992
5,7,2025-05-06,1099
5,7,2025-05-07,960
5,7,2025-05-08,913
5,7,2025-05-09,997
5,7,2025-05-10,1090
5,7,2025-05-11,1102
5,7,2025-05-12,997
5,7,2025-05-13,934
5,7,2025-05-14,1052
5,7,2025-05-15,1027
5,7,2025-05-16,968
5,7,2025-05-17,1076
5,7,2025-05-18,1067
5,7,2025-05-19,958
5,7,2025-05-20,968
5,7,2025-05-21,963
5,7,2025-05-22,1067
5,7,2025-05-23,969
5,7,2025-05-24,1013
5,7,2025-05-25,1012
5,7,2025-05-26,921
5,7,2025-05-27,961
5,7,2025-05-28,1020
5,7,2025-05-29,963
5,7,2025-05-30,1014
5,7,2025-05-31,1016
5,7,2025-06-01,955
5,7,2025-06-02,1030
5,7,2025-06-03,951
5,7,2025-06-04,1127
5,7,2025-06-05,941
5,7,2025-06-06,946
5,7,2025-06-07,965
5,7,2025-06-08,1020
5,7,2025-06-09,1016
5,7,2025-06-10,1056
5,7,2025-06-11,1017
5,7,2025-06-12,933
5,7,2025-06-13,946
5,7,2025-06-14,964
5,7,2025-06-15,1032
5,7,2025-06-16,937
5,7,2025-06-17,1017
5,7,2025-06-18,1072
5,7,2025-06-19,1018
5,7,2025-06-20,1006
5,7,2025-06-21,960
5,7,2025-06-22,1002
5,7,2025-06-23,954
5,7,2025-06-24,970
5,7,2025-06-25,961
5,7,2025-06-26,1007
5,7,2025-06-27,1051
5,7,2025-06-28,980
5,7,2025-06-29,1029
5,7,2025-06-30,1019
5,8,2023-07-01,976
5,8,2023-07-02,949
5,8,2023-07-03,1065
5,8,2023-07-04,945
5,8,2023-07-05,971
5,8,2023-07-06,922
5,8,2023-07-07,962
5,8,2023-07-08,1057
5,8,2023-07-09,987
5,8,2023-07-10,1027
5,8,2023-07-11,987
5,8,2023-07-12,1096
5,8,2023-07-13,871
5,8,2023-07-14,1082
5,8,2023-07-15,971
5,8,2023-07-16,1040
5,8,2023-07-17,1105
5,8,2023-07-18,1022
5,8,2023-07-19,1082
5,8,2023-07-20,890
5,8,2023-07-21,918
5,8,2023-07-22,1022
5,8,2023-07-23,1037
5,8,2023-07-24,1003
5,8,2023-07-25,980
5,8,2023-07-26,1026
5,8,2023-07-27,1024
5,8,2023-07-28,981
5,8,2023-07-29,963
5,8,2023-07-30,1050
5,8,2023-07-31,1048
5,8,2023-08-01,962
5,8,2023-08-02,1020
5,8,2023-08-03,931
5,8,2023-08-04,983
5,8,2023-08-05,966
5,8,2023-08-06,971
5,8,2023-08-07,1007
5,8,2023-08-08,980
5,8,2023-08-09,1082
5,8,2023-08-10,1025
5,8,2023-08-11,1011
5,8,2023-08-12,1050
5,8,2023-08-13,978
5,8,2023-08-14,970
5,8,2023-08-15,966
5,8,2023-08-16,951
5,8,2023-08-17,1096
5,8,2023-08-18,986
5,8,2023-08-19,933
5,8,2023-08-20,990
5,8,2023-08-21,1075
5,8,2023-08-22,970
5,8,2023-08-23,998
5,8,2023-08-24,1025
5,8,2023-08-25,949
5,8,2023-08-26,1033
5,8,2023-08-27,1037
5,8,2023-08-28,1041
5,8,2023-08-29,952
5,8,2023-08-30,1031
5,8,2023-08-31,950
5,8,2023-09-01,1010
5,8,2023-09-02,1008
5,8,2023-09-03,1008
5,8,2023-09-04,1001
5,8,2023-09-05,1015
5,8,2023-09-06,974
5,8,2023-09-07,1085
5,8,2023-09-08,1007
5,8,2023-09-09,878
5,8,2023-09-10,898
5,8,2023-09-11,1025
5,8,2023-09-12,984
5,8,2023-09-13,1028
5,8,2023-09-14,928
5,8,2023-09-15,1006
5,8,2023-09-16,970
5,8,2023-09-17,1037
5,8,2023-09-18,938
5,8,2023-09-19,1002
5,8,2023-09-20,941
5,8,2023-09-21,971
5,8,2023-09-22,1001
5,8,2023-09-23,1016
5,8,2023-09-24,1042
5,8,2023-09-25,965
5,8,2023-09-26,997
5,8,2023-09-27,1041
5,8,2023-09-28,1015
5,8,2023-09-29,994
5,8,2023-09-30,823
5,8,2023-10-01,972
5,8,2023-10-02,949
5,8,2023-10-03,999
5,8,2023-10-04,945
5,8,2023-10-05,1044
5,8,2023-10-06,1012
5,8,2023-10-07,986
5,8,2023-10-08,959
5,8,2023-10-09,979
5,8,2023-10-10,972
5,8,2023-10-11,1011
5,8,2023-10-12,999
5,8,2023-10-13,960
5,8,2023-10-14,991
5,8,2023-10-15,956
5,8,2023-10-16,1033
5,8,2023-10-17,953
5,8,2023-10-18,1040
5,8,2023-10-19,1080
5,8,2023-10-20,1072
5,8,2023-10-21,817
5,8,2023-10-22,964
5,8,2023-10-23,977
5,8,2023-10-24,1093
5,8,2023-10-25,961
5,8,2023-10-26,858
5,8,2023-10-27,1036
5,8,2023-10-28,941
5,8,2023-10-29,1031
5,8,2023-10-30,965
5,8,2023-10-31,1020
5,8,2023-11-01,989
5,8,2023-11-02,970
5,8,2023-11-03,1005
5,8,2023-11-04,1040
5,8,2023-11-05,971
5,8,2023-11-06,1091
5,8,2023-11-07,991
5,8,2023-11-08,1010
5,8,2023-11-09,898
5,8,2023-11-10,1001
5,8,2023-11-11,1050
5,8,2023-11-12,988
5,8,2023-11-13,1095
5,8,2023-11-14,894
5,8,2023-11-15,1006
5,8,2023-11-16,967
5,8,2023-11-17,880
5,8,2023-11-18,999
5,8,2023-11-19,923
5,8,2023-11-20,870
5,8,2023-11-21,954
5,8,2023-11-22,968
5,8,2023-11-23,980
5,8,2023-11-24,1006
5,8,2023-11-25,895
5,8,2023-11-26,1061
5,8,2023-11-27,937
5,8,2023-11-28,969
5,8,2023-11-29,1024
5,8,2023-11-30,1047
5,8,2023-12-01,995
5,8,2023-12-02,1045
5,8,2023-12-03,1061
5,8,2023-12-04,1077
5,8,2023-12-05,969
5,8,2023-12-06,1030
5,8,2023-12-07,1005
5,8,2023-12-08,1006
5,8,2023-12-09,971
5,8,2023-12-10,1059
5,8,2023-12-11,1081
5,8,2023-12-12,996
5,8,2023-12-13,987
5,8,2023-12-14,1000
5,8,2023-12-15,965
5,8,2023-12-16,1017
